text,url
"South Korean officials reported the nation's first coronavirus death on Thursday and 53 new cases in a single day, bringing the total number of cases to 104.Of the new COVID-19 cases, 51 are concentrated in the city of Daegu and the surrounding Gyeongbuk province, the Korea Center for Disease Control and Prevention said in briefings. The remaining two cases are in Seoul.googletag.cmd.push(function() { googletag.display('div-ad-inread'); });Daegu, South Korea's fourth-largest city, is located some 185 miles southeast of Seoul and has a population of 2.5 million.Many of the cases in Daegu have been linked to a 61-year-old woman, who was confirmed as South Korea's 31st patient on Tuesday, the KCDC said. She is believed to have infected some 40 other patients through attending services at the Shincheonji Church of Jesus, a new religious movement that claims more than 200,000 members worldwide, before testing positive for the virus.RELATED 2 passengers of coronavirus-infected ship die in JapanAuthorities are investigating whether the woman is connected to two confirmed cases at a hospital in Cheongdo, a city south of Daegu. The patient visited Cheongdo earlier this month, officials said.South Korea's first COVID-19 death, a 63-year-old man, was treated at the hospital in Cheongdo and authorities are working to confirm the cause.COVID-19, which has killed more than 2,100 people worldwide and has spread to more than two dozen countries since it emerged in China early December, has begun spreading locally, Vice Health and Welfare Minister Kim Kang-lip told reporters on Thursday.RELATED Egypt, Algeria, South Africa at 'high risk' for coronavirus, analysis finds""At this stage, [the government] judged that COVID-19 is spreading locally with a limited scope,"" he said, according to South Korean news agency Yonhap.Kim said health authorities will deploy 24 more doctors to Daegu and expand the city's virus-detection centers to 22.Daegu has begun taking emergency measures to contain the spread of the coronavirus, including shutting down kindergartens and considering delaying the start of the upcoming semester at elementary and high schools.RELATED South Korea confirms record number of COVID-19 patientsOfficials postponed the 2020 Daegu Super Concert featuring boy band BTS, which was scheduled to be held at Daegu Stadium on March 8.Daegu Mayor Kwon Young-jin has asked the central government for help and made a televised appeal Thursday urging residents of Daegu to stay indoors.South Korean President Moon Jae-in spoke with the mayor by phone Thursday and vowed to offer any assistance necessary, according to a spokesman for the presidential Blue House.",https://www.upi.com/Top_News/World-News/2020/02/20/South-Korea-reports-first-COVID-19-death-cases-rise-to-104/6161582193510/?upi_ss=coronavirus
"Two passengers of a quarantined cruise ship in Japan have died after contracting a deadly coronavirus that has infected more than 600 people on the vessel, Japanese government officials said.The 87-year-old man and 84-year-old woman, both Japanese nationals, died Thursday, Japanese broadcaster NHK reported.googletag.cmd.push(function() { googletag.display('div-ad-inread'); });They are the second and third people to die from the disease in Japan, which has at least 60 confirmed cases of the virus.The man was removed from the ship to an onshore medical facility Feb. 11 after testing positive for the virus and the woman was transferred the day after, the officials said.RELATED Mass animal die-off in China due to disinfectants, authorities sayThe Diamond Princess, with 2,666 passengers and 1,045 crew, has been anchored in Yokohama Port since early this month after a former passenger was confirmed infected with COVID-19, which has killed more than 2,100 people worldwide and has spread to over two dozen countries since it emerged in China early December.Since the ship was placed under a two-week quarantine, the virus spread among its passengers, infecting at least 621 people as of late Wednesday.The deaths come as several hundred passengers of the ship were expected to disembark Thursday as part of an operation that began the day prior with some 600 people who tested negative for COVID-19 exiting the ship following the end of the 14-day quarantine, the cruise operator Princess Cruise said in an update.RELATED Egypt, Algeria, South Africa at 'high risk' for coronavirus, analysis findsHowever, the two deaths follow at least four others that have occurred in the past two days outside the Chinese mainland, which is where a great majority of the deaths have been located so far.In an emailed statement to UPI on Thursday, Hong Kong's Hospital Authority said a 70-year-old patient infected with COVID-19 died the day prior at Princess Margaret Hospital.Of Hong Kong's 63 confirmed cases, he was listed as case number 55. According to an earlier press release from the government, he suffered from ""underlying illnesses"" and lived alone but was admitted to Princess Margaret Feb. 12 after suffering a fall though he had been exhibiting symptoms of the infection since Feb. 2.RELATED South Korea confirms record number of COVID-19 patientsIran also reported that its first two patients infected with the coronavirus died in the city of Qom on Wednesday.On Thursday, South Korea also confirmed its first death, according to its Centers for Disease Control and Prevention.Outside of mainland China, France, the Philippines and Taiwan have each recorded a death while Hong Kong and Iran now have two and Japan has three.RELATED HSBC says it will cut 35,000 jobs within 3 yearsIn mainland China, the death toll continued to climb on Thursday as the number of infected continued to gradually drop, Chinese health officials said in their daily update with 114 deaths and 394 confirmed cases reported in the previous 24 hours. Over Wednesday, there were 136 deaths and 1,749 new cases.Hubei province, the epicenter of the outbreak, recorded 108 of those deaths and 349 of the new confirmed cases.The new figures increase the death toll to 2,118 for mainland China and 2,127 worldwide.",https://www.upi.com/Top_News/World-News/2020/02/20/2-passengers-of-coronavirus-infected-ship-die-in-Japan/8981582185585/?upi_ss=coronavirus
"North Korea state media berated South Korean television programs for excessive use of words that mix the Korean language with foreign tongues.Pyongyang propaganda service Meari said Wednesday in a rare statement referring to South Korean content, the South's use of foreign words and slang, mostly borrowed from English, are destroying the Korean language.googletag.cmd.push(function() { googletag.display('div-ad-inread'); });State media referred to talent shows and soap operas on South Korea's main networks MBC, KBS and SBS, while claiming a foreign or ""mongrel"" word is used in speech at least once every minute.The mixing of foreign words forces Korean to lose its linguistic purity, Meari claimed.RELATED North Korea slams Japan for U.S. drillsNorth Korea also gave a thumbs down to South Korean pop music, which has gained a global following, thanks to megastars like BTS.Pyongyang said South Korean songs use ""bizarre"" words that make it hard to distinguish them as Korean music. The regime also blamed South Korean broadcasters for encouraging the contamination of the Korean language, according to South Korean news service NK Economy.Korean spoken in the North and South differ in noticeable ways, defectors have previously said. The extensive use of English in the South is an obstacle to adjustment for newly arrived North Koreans.RELATED Defector Thae Yong-ho: Trump's North Korea policy a failureDefectors are taught the basics of life at South Korean government-run Hanawon upon initial arrival. The settlement support center has processed more than 33,000 refugees, and is stepping up measures in response to the outbreak of the new strain of coronavirus that began in China.Yonhap reported Wednesday Hanawon is stepping up disease prevention in its facilities as cases rise in the South. Some of the center's programs are being canceled to minimize group activities, according to the report.North Korean defectors typically travel undercover to the South through China and a third country before they are able to seek asylum.RELATED Pro-North Korea group in Japan celebrates anniversary",https://www.upi.com/Top_News/World-News/2020/02/19/North-Korea-charges-Souths-entertainment-with-destroying-language/8811582135340/?upi_ss=coronavirus
"China is using all available measures to stop the spread of the new strain of coronavirus that has killed more than 2,000 people, but some of the state's policies are provoking backlash and unintended consequences.China's state-owned news agency Xinhua reported Wednesday more than 100 undomesticated animals were found dead in Chongqing, a megacity in southwest China that borders Hubei Province, the epicenter of the outbreak.googletag.cmd.push(function() { googletag.display('div-ad-inread'); });The Chongqing Forestry Bureau said the 135 wild animals, representing 17 species, included wild boar, weasels, blackbirds and other bird species.Following sampling and tests, Chinese authorities said some of the animals appeared to have been poisoned. Disinfectants may have been the cause of the deaths, they said. Authorities also ruled out the possibility the animals died from diseases, including COVID-19, bird flu or Newcastle disease.RELATED Egypt, Algeria, South Africa at 'high risk' for coronavirus, analysis findsChinese state media said Chongqing has mobilized a force of 5,300 forest rangers to monitor wildlife in the area, in addition to 200 ""full-time supervisors.""The animals are to be buried and the sites to be disinfected, according to Chinese reports.The report of the mysterious mass animal die-off is coming at a time when Chinese hospitals are under extreme pressure due to daily increases in the number of COVID-19 patients around the country.RELATED South Korea confirms record number of COVID-19 patientsA recent video from Gansu News showing nurses in Gansu province ""volunteering"" to shave their heads before returning to their hospitals. The staged event was widely criticized on Chinese social media, according to independent news service RADII.The media was released to boost morale and highlight the bravery of hospital staff, but the footage shows nurses sobbing during the public event.Commenters in China said the women were being forced to shave and pointed out the ritual exposes sexist double standards among health workers, according to the report.RELATED Stupid gene is at work in today's domestic, foreign policy",https://www.upi.com/Top_News/World-News/2020/02/19/Mass-animal-die-off-in-China-due-to-disinfectants-authorities-say/3591582127195/?upi_ss=coronavirus
"Egypt, Algeria and South Africa are among the highest-risk countries in Africa as the novel coronavirus, or COVID-19, outbreak threatens to expand to the continent, according to a modelling analysis published Wednesday in The Lancet.Egypt confirmed the first case of the disease in the region, in a foreign visitor, last Friday. China is Africa's leading commercial partner and there is significant travel between the nation and the continent, the authors of the paper noted.googletag.cmd.push(function() { googletag.display('div-ad-inread'); });Overall, though, the risk of imported cases of COVID-19 coming to Africa is lower than that of Europe -- 1 percent versus 11 percent -- because of reduced travel to and from China.""While almost three-quarters of all African countries have an influenza pandemic preparedness plan, most are outdated and considered inadequate to deal with a global pandemic,"" co-author Vittoria Colizza, of Inserm at Sorbonne Université in Paris, said in a press release.RELATED South Korea confirms record number of COVID-19 patients""African countries have recently strengthened their preparedness to manage importations of COVID-19 cases, including airport surveillance, temperature screening at ports of entry, recommendations to avoid travel to China, and improved health information provided to health professionals and the general public, some countries remain ill-equipped,"" she added, however.Indeed, countries determined to be at ""moderate risk"" in the COVID-19 outbreak -- Nigeria, Ethiopia, Sudan, Angola, Tanzania, Ghana and Kenya -- are among those that are less prepared and more vulnerable, the authors said. These countries require support to help them detect and handle imported cases of the virus, Colizza said.Conversely, the three high-risk countries have the most prepared health systems in the continent and are least vulnerable, she added.RELATED First passengers disembark from virus-infected cruise shipFor their analysis, Colizza and her colleagues estimated the risk of African countries importing a COVID-19 case from China using data on the volume of air travel from infected Chinese provinces to Africa and the proportion of confirmed cases in the Chinese provinces as of February 11. Hubei province was not included, given the travel ban introduced by Chinese authorities in late January.The researchers assessed each African country's capacity to detect and respond to cases based on two World Health Organization indicators: preparedness -- the functional capacity to manage emerging epidemics -- and vulnerability -- the ability to manage emerging epidemics based on demographic, environmental, socioeconomic and political conditions. They grouped African countries at risk of importing cases by the Chinese provinces estimated to contribute most to their risk.Egypt, Algeria and South Africa were shown as having the highest risk of importing a COVID-19 case from China, but had moderate to high preparedness and low vulnerability. Meanwhile, Nigeria and Ethiopia had moderate preparedness, but high vulnerability, and both had substantially larger populations that could be potentially exposed.RELATED WHO confirms experts' presence at coronavirus epicenter in ChinaIn addition, Morocco, Sudan, Angola, Tanzania, Ghana and Kenya had similar importation risk and population sizes, but variable levels of preparedness and high vulnerability -- except Morocco which had low vulnerability.All other African countries had low to moderate importation risk with low to moderate vulnerability and mostly low preparedness, except for Tunisia and Rwanda, the authors found.The WHO has included Algeria, Ethiopia, South Africa and Nigeria on its list of 13 top priority countries for the COVID-19 outbreak, based on direct links and volume of travel to China. Increased resources, surveillance and capacity building should be urgently prioritized in African countries with moderate risk of importing cases of COVID-19, the authors noted.""It is essential to train, equip, and strengthen the diagnostic capacities of hospital laboratories close to infectious disease and emergency departments to reduce the time to deliver results, manage confirmed cases and contacts more rapidly and preserve strict infection control measures,"" Colizza said. ""Equally, increasing the number of available beds and supplies in resource-limited countries is crucial in preparation for possible local transmission following importation.""",https://www.upi.com/Health_News/2020/02/19/Egypt-Algeria-South-Africa-at-high-risk-for-coronavirus-analysis-finds/9751582125046/?upi_ss=coronavirus
"South Korea reported a record number of confirmed patients of the new strain of coronavirus in one day, with the total number of people affected by the epidemic in the country reaching 53 by Wednesday evening local time.The Korea Centers for Disease Control and Prevention said Wednesday at a late afternoon press briefing another five people were confirmed for COVID-19, the deadly virus that has claimed more than 2,000 lives in China.googletag.cmd.push(function() { googletag.display('div-ad-inread'); });According to Seoul, a total of 20 new patients were confirmed for the virus on Wednesday. Of that total, 18 patients were infected in central South Korea, in the city of Daegu and outlying North Gyeongbuk Province, Yonhap reported.A cluster of five people were infected after making contact with Patient No. 31, who may be a ""super spreader,"" according to local press reports.RELATED Stupid gene is at work in today's domestic, foreign policySeoul currently conducts two daily press briefings on the coronavirus, in the morning and the afternoon. During the morning briefing, the government had said Patient No. 31 may have infected 10 people, who were confirmed patients Wednesday.The majority of the people who had contact with Patient No. 31 are affiliated with a church in Daegu. Only one of the 15 people who were infected following contact with Patient No. 31 was a member of hospital staff in the city.The disease has also spread among people, five in total, who never had contact with Patient No. 31, identified as a 61-year-old South Korean woman.RELATED First passengers disembark from virus-infected cruise shipSouth Korea has also discharged 16 patients since the outbreak, citing a ""full recovery.""Fears of the epidemic's escalation may be rising in the country, however.Opposition party politician Hwang Kyo-ahn said in a Facebook post on Wednesday the record number of confirmed patients is a sign the administration of President Moon Jae-in is not doing enough, Newsis reported.RELATED North Korea health minister reports 'zero' COVID-19 casesThe government must ""further expand restrictions"" against travelers from China, the source of the outbreak, Hwang said, who also described Seoul's response as a ""failure.""",https://www.upi.com/Top_News/World-News/2020/02/19/South-Korea-confirms-record-number-of-COVID-19-patients/4281582114619/?upi_ss=coronavirus
"In my book, Anatomy of Failure: Why America Loses Every War It Starts, I explain that one of the endemic causes of failure was due to the acute lack of knowledge and understanding of the circumstances in which force was used. Obviously, ideology, politics, group think, bureaucratic ineptness and other factors contributed. However, in retrospect, perhaps another reason demonstrated failure: stupidity.And, quixotically, is it possible that stupidity arises from a ""stupid gene"" deeply embedded in human DNA? Of course, what is stupid as opposed simply to committing an error or making a mistake? Is cognitive dissonance, that is, actions known to be harmful or dangerous, such as smoking or taking risks that are foolish, simply an extension of stupidity? Or is stupidity ignorance and lack of intelligence and IQ? And what happens when something stupid, such as making the wrong decision, turns out well or a stupid bet returns a huge amount of money?googletag.cmd.push(function() { googletag.display('div-ad-inread'); });That said, many decisions made by states are, by any definition, ""stupid."" No rational person would have allowed the events of 1914 to turn into a world war. Yet that happened. No capable American politician would allow the national debt to soar to $23 trillion, accepting annual deficits in excess of $1 trillion. Yet, that is the case.American failure in using force often arose from various degrees of stupidity, in turn arising from arrogance and a sense of superiority. For the United States, for understandable reasons, World War II produced arrogance and this sense of superiority. America's first 14 decades of existence and protective isolation provided by two vast oceans and natural resources of incalculable value moderated and contained most of stupidity. The attack on Pearl Harbor and the sinking the American battle fleet changed that in December 1941.googletag.cmd.push(function() { googletag.display('div-ad-inread2'); });RELATED Trump pardons former 49ers owner Edward DeBartolo Jr.In three and a half years, from a standing start, the arsenal of democracy armed America and its allies, ultimately forcing the fascist enemies of Japan, Italy and Germany to surrender unconditionally. In 1945, with much of the world in ruin, America was the strategic, military and economic colossus dominating the globe. That achievement led to an arrogance and sense of superiority, as well as an unshakeable belief in the righteousness of democracy and its universal appeal.That would lead to disastrous and some stupid decisions. For the first two decades of the Cold War, America acted often with impunity in overthrowing or attempting to overthrow regimes antithetical to democracy, from Latin America to Iran. As John Kennedy put it in 1961, ""We will pay any price and bear any burden"" to advance the cause of liberty.Vietnam showed how wrong those promises and pretenses were. In retrospect, three presidents made stupid decisions that produced 58,000 dead Americans and countless Vietnamese in the first war the United States lost since the Civil War.RELATED Former Justice Department officials call on William Barr to resignFailure would persist. Grenada, Lebanon, Afghanistan and the second Iraq War turned to be disasters of one form or another. Only the George H.W. Bush administration avoided the peril of the ""stupid gene."" This gene is not confined to these shores. Brexit may well prove to be a really stupid decision taken by the United Kingdom. And China's handling of the coronavirus is bordering on stupidity run amok.Alas, the stupid gene is at work in today's American domestic politics. The failed Democratic ploy to impeach and convict the president; a Democratic Party split between nominating the inconceivable or the unelectable; and the demise of the Republican Party under Donald Trump are the latest symptoms of this gene's presence. No doubt the 2020 campaign will produce many more acts of stupidity beyond the Iowa caucus debacle.jQuery(document).ready(function() {pbjs.que.push(function() {pbjs.requestNewBids([{network: '1009753', adunit: 'UPI_Desktop_300x250_Inread_2', size: [[300, 250]], code: 'div-ad-5ba48d5148e7e'}],2000);});googletag.cmd.push(function() {var slot_5e4ee18b42ac9 = googletag.defineSlot('/1009753/UPI_Desktop_300x250_Inread_2', [300, 250], 'div-ad-5e4ee18b42ac9').addService(googletag.pubads());googletag.display('div-ad-5e4ee18b42ac9');});});Sadly, foreign policy is far from immune. The last and current administration have made China and Russia not merely competitors but adversaries and potential enemies. U.S. military strategy is ""to deter and, if war comes, defeat"" either. To say this is stupid understates the meaning of this word.RELATED Justice Dept. sues California, N.J., Washington over 'sanctuary' lawsNo one has defined what deter or defeat means and whether these are even achievable aims. Yes, China and Russia have interests that conflict with ours, allies and friends. Yet, which of these conflicts would cause a war? No one has answered this question other than through hypothetical scenarios such as China invading Taiwan or Russia moving into the Baltics, the latter an assault no Russian leader would seriously consider.Historians well into the future will ponder how all this has happened and why so many stupidity induced acts occurred simultaneously. Possibly, as Shakespeare observed, ""To err is human."" And possibly that underestimates the power of the stupid gene. One can only hope that a future Nobel laureate is working hard on a cure.Harlan Ullman is a senior adviser at the Atlantic Council. His latest book is ""Anatomy of Failure: Why America Has Lost Every War It Starts."" Follow him @harlankullman. ",https://www.upi.com/Top_News/Voices/2020/02/19/Stupid-gene-is-at-work-in-todays-domestic-foreign-policy/2891582037250/?upi_ss=coronavirus
"Chinese health officials early Thursday reported 114 new deaths that occurred in the previous 24 hours, raising the death toll for mainland China to 2,118 since the epidemic began in December.Among the newly reported deaths, 108 occurred in the epicenter Hubei province with 88 in Wuhan, the city where the disease is believed to have emerged from, China's National Health Commission said early Thursday in its daily update on the epidemic.googletag.cmd.push(function() { googletag.display('div-ad-inread'); });The health officials also reported 394 newly confirmed cases over the previous 24 hours with 349 recorded in Hubei, raising the mainland total to 74,576.While the rate of infection and the number of daily deaths in China appears to be steadily declining, outside of mainland China at least three more patients died.RELATED United States designates Chinese media as government operationsIran's head of public relations at the Ministry of Health and Medical Education, Kianush Jahanpur, confirmed via Twitter its first two patients infected with COVID-19 in the city of Qom had died -- the first confirmed deaths to the disease in the Middle East.The Chinese health officials also confirmed on Thursday a second person had died in Hong Kong from the disease. The semiautonomous region recorded its first death on Feb. 4.Globally, the death toll stood at a minimum of 2,126 as France, the Philippines, Japan and Taiwan have each reported a death outside mainland China.RELATED HSBC says it will cut 35,000 jobs within 3 yearsThe new taillies follow hundreds of passengers of a coronavirus-stricken cruise ship docked off Japan's eastern coast began disembarking Wednesday after their 14-day quarantine expired.googletag.cmd.push(function() { googletag.display('div-ad-inread2'); });The Diamond Princess, with 2,666 passengers and 1,045 crew, has been anchored in Yokohama Port since Feb. 4, after a former passenger was confirmed sickened with the virus.The vessel was placed under a two-week quarantine, during which the virus spread among its passengers, infecting at least 621 people -- more than half of all confirmed cases outside China, after the Ministry of Health confirmed late Wednesday an additional 79 cases. All ill passengers have been transported to medical institutions on land.RELATED North Korea health minister reports 'zero' COVID-19 casesThe United States and South Korea repatriated nationals who were passengers of the cruise ship earlier in the week, while several countries are chartering flights to evacuate their citizens.Ship operator Princess Cruises said in a Wednesday update that passengers who are disembarking from the ship will be those who are not taking government repatriation flights home.""The disembark process will be undertaken over several consecutive days, since they will be tested, and the testing and results require two to three days to complete,"" the cruise line said. ""A certificate that indicates a negative COVID-19 test result is expected to be granted by Japanese health authorities to exit the ship.""The U.S. Centers for Disease Control and Prevention commended Japan for its quarantine efforts but said in an update that ""it may not have been sufficient to prevent transmission among individuals on the ship.""The rate of infection among the passengers represents an ongoing public health risk, and the remaining Americans on board the vessel will be required to wait another 14 days without exhibiting symptoms or testing positive for COVID-19 before they will be allowed to board flights for the United States, the federal health agency said.jQuery(document).ready(function() {pbjs.que.push(function() {pbjs.requestNewBids([{network: '1009753', adunit: 'UPI_Desktop_300x250_Inread_2', size: [[300, 250]], code: 'div-ad-5ba48d5148e7e'}],2000);});googletag.cmd.push(function() {var slot_5e4ee18c39f1b = googletag.defineSlot('/1009753/UPI_Desktop_300x250_Inread_2', [300, 250], 'div-ad-5e4ee18c39f1b').addService(googletag.pubads());googletag.display('div-ad-5e4ee18c39f1b');});});""If an individual from this cruise arrives in the United States before the 14-day period ends, they will still be subject to a mandatory quarantine,"" the CDC said, stating there could be more infections among the Diamond Princess' remaining passengers.The United States returned 328 Americans from the cruise ship earlier this week leaving just under 100 on board.Early Thursday, a Cathay Pacific flight touched down in Hong Kong, repatriating 106 passengers of the cruise ship who were deplaned and then escorted to a government quarantine facility for the next 14 days.Hong Kong said it had 352 residents on board the cruise ship, including 50 infected with the disease who will remain in Japan a medical facilities.Secretary for Security John Lee told reporters Wednesday during a press conference that more than 200 have said they wanted to take the flight and that they were pressing the Japanese authorities to give priority treatment to their citizens.""We are pressing the Japanese authorities to allow them all to come down,"" Lee said. ""Our aim is to allow all Hong Kong residents to be allowed to disembark today, so that they will all be sent back to Hong Kong as soon as possible.""The Hong Kong government said the passengers who return will also be subjected to a two-week quarantine.""This is an imperative for safeguarding the health of the passengers concerned and the health of their families and for preventing and controlling the spread of the epidemic,"" it said in a statement.jQuery(document).ready(function() {pbjs.que.push(function() {pbjs.requestNewBids([{network: '1009753', adunit: 'UPI_Desktop_300x250_Inread_2', size: [[300, 250]], code: 'div-ad-5ba48d5148e7e'}],2000);});googletag.cmd.push(function() {var slot_5e4ee18c3a0af = googletag.defineSlot('/1009753/UPI_Desktop_300x250_Inread_2', [300, 250], 'div-ad-5e4ee18c3a0af').addService(googletag.pubads());googletag.display('div-ad-5e4ee18c3a0af');});});Meanwhile, Canada and Australia said Wednesday they were continuing to arrange chartered flights for its citizens, the cruise line said.Canada said Tuesday an aircraft was in the air heading for Japan to repatriate its citizens with plans to return to North America on Thursday. It did not state how many of the 256 Canadian passengers of the Diamond Princess would be evacuated, though the 43 who have tested positive for the virus will remain in the hospital in Japan.Those who return will be placed in a second 14-day quarantine at the NAV Canada Training Institute in Cornwall, Ontario.Passengers who suffer from symptoms or test positive for the virus will not be admitted on the flight, Canda said.Australia also said it was to evacuate more than 200 nationals on Wednesday from the ship who will be placed under a two-week quarantine on their return.Britain has said it was also working on returning its citizens on the ship.",https://www.upi.com/Top_News/World-News/2020/02/19/Death-toll-tops-2100-passengers-leave-virus-infected-ship/4111582092908/?upi_ss=coronavirus
"HSBC, Europe's largest bank by assets, said in an earnings call Tuesday it plans to restructure and eliminate 35,000 jobs after it saw profits decline by a third in 2019.The bank reported a pre-tax profit of $13.3 billion -- well below the $19.8 billion forecast by analysts and 33 percent lower than the annual figure was in 2018.googletag.cmd.push(function() { googletag.display('div-ad-inread'); });HSBC said operating expenses increased 22 percent due partly to a goodwill impairment charge of $7.3 billion stemming from downward adjustments in ""long-term economic growth rate assumptions"" for its global and European markets. The charge also covered a planned ""reshaping"" of HSBC's global business sector.The bank said plans to restructure will reduce staff to about 200,000 over the next three years.HSBC Chairman Mark Tucker said the bank's three largest markets -- China, Hong Kong and Britain -- face ""major challenges"" that include an impact from the coronavirus outbreak.The virus' spread has lowered expectations for growth in the Asian economy in 2020, Tucker added, with the main impact expected in the first quarter.Britain's departure from the European Union last month, however, has been a positive and ""provided some certainty,"" he said.""Overall, we expect global growth to stabilize over the course of 2020, albeit at a slightly lower rate than in recent years,"" Tucker said. ""This underlines the need to make the most of the opportunities ahead.""Read MoreApple warns coronavirus is hurting businessIEA: Global oil demand will fall in Q1 for first time in yearsDelta, American, United suspend flights to China over coronavirus ",https://www.upi.com/Top_News/World-News/2020/02/18/HSBC-says-it-will-cut-35000-jobs-within-3-years/6811582039989/?upi_ss=coronavirus
"A South Korean TV report suggested Tuesday that World Health Organization medical experts in China to investigate the coronavirus outbreak have not been allowed access to Hubei province, the epicenter of the epidemic linked to more than 1,800 deaths and over 73,000 cases.But WHO Director-General Tedros Adhanom Ghebreyesus said later Tuesday during a press briefing from Geneva that WHO has had a team on the ground in Wuhan since January. The expanded team of experts who arrived last weekend is scheduled to travel to Guangdong and Zhejiang, as well as the capital Beijing, and may travel to Wuhan and elsewhere, ""based on need.""googletag.cmd.push(function() { googletag.display('div-ad-inread'); });""All options are open,"" he added.China's foreign ministry said the international team has been working with Chinese counterparts in Beijing, Guangdong and Szechuan provinces to probe the virus and its ways of transmission.RELATED Countries rush to evacuate citizens from coronavirus-stricken shipThe ministry did not include Hubei, and did not provide reasons for the omission, South Korean television network JTBC reported Tuesday.WHO defends tacticsThe WHO was recently criticized for its relatively muted response to the outbreak in China, where the central government has been suppressing and censoring information on COVID-19. Key whistle-blowers in China have gone missing since the virus was declared a global emergency.RELATED North Korea health minister reports 'zero' COVID-19 casesIn Beijing, the government has imposed a 14-day quarantine, reported in state media on Friday, for anyone returning to the city from elsewhere in the country, suggesting it would arrest and jail those who didn't comply.Sylvie Briand, director of infectious hazards management for WHO, said in Tuesday's briefing that similar containment measures taken in Wuhan likely delayed the spread of the disease to other parts of China by two to three days and slowed the expansion of the outbreak to other countries by at least two weeks.Mike Ryan, director of the WHO's Health Emergencies Program, said health officials in Wuhan will soon begin ""door-to-door surveillance"" for COVID-19, which will allow them to get a better handle on the scope of the outbreak and its origins.RELATED Apple warns coronavirus is hurting businessRyans said WHO supports all evidence-based public health measures that respect human rights. In Beijing, a city of 20 million, ""There's a lot at stake.""In general, WHO believes the ""strategic and tactical approach in China is the correct one,"" he added.Link to lab deniedWuhan, the central Chinese city in Hubei where the outbreak began, is home to the Wuhan Institute of Virology. On Monday, Wang Yanyi, director of the research center, denied allegations that animals used in lab experiments were resold at Huanan Seafood Market, which Chinese authorities have said is ground zero for COVID-19.The institute had previously denied the outbreak began among lab technicians, including a woman identified as Huang Yanling. Huang was rumored to be ""patient zero"" on Chinese social media.Wang's statement came after messages on Chinese social media claimed the director had been ""frequently"" reselling lab animals to Huanan market vendors. Chen Quanjiao was the named author of the social media messages, and the posts included photos of Chen, according to NTD Television and other Chinese dissident news services.Chen is a researcher at the lab. On Tuesday she made a public statement claiming her identity had been stolen. Chen may have been detained, according to Chinese-language news service Sound of Hope.Social media posts about the institute were scrubbed by Tuesday. Wang Gaofei, chief executive of social media platform Weibo, condemned the posts as ""fake news"" and said the messages originated from an overseas IP address, according to multiple press reports.",https://www.upi.com/Top_News/World-News/2020/02/18/WHO-confirms-experts-presence-at-coronavirus-epicenter-in-China/8271582041808/?upi_ss=coronavirus
"North Korea's health minister claimed Tuesday the country has no confirmed cases of the new strain of coronavirus.O Chun Bok, Pyongyang's minister of public health, said in an interview with Korea Central Television there are also no ""suspected patients"" of COVID-19, as the death toll exceeded 1,800 in neighboring China. The two countries share an 880-mile border that has yet to be completely sealed, owing to North Korea's trade relations with Beijing.googletag.cmd.push(function() { googletag.display('div-ad-inread'); });""There has not been one suspected patient of the new strain of coronavirus in our country,"" O said, while wearing a face mask on television. ""But this could bring about carelessness [in hygiene] among the populace.""O cautioned ""neglectful attitudes"" could lead to undesirable consequences, in what appeared to be a warning to ordinary North Koreans against letting down their guard against the virus.RELATED North Korea defector says phone was hackedIn January, North Korea declared a national emergency over the coronavirus outbreak and suspended tourism. O's statement came the same day Song In Bom, an official with Pyongyang's emergency health affairs committee, told Korean Workers' Party paper Rodong Sinmun the country must ""keep up preventative projects without slowing down.""Earlier in the month, North Korea claimed the government had set up emergency control centers in different regions and that the regime is waging a war against COVID-19.Defectors in the South have said North Korea is deeply unprepared to deal with a deadly outbreak, citing inadequate health facilities and weakened immunity among the population due to decades of malnutrition.RELATED North Korea screening students for coronavirus, state media saysNorth Korea's decision to further isolate itself from the outside world comes at a time when Seoul may be taking a brief pause from inter-Korea proposals.South Korean news service News 1 reported Tuesday Seoul's unification ministry confirmed no progress on new initiatives, including independent South Korean tourism to the North, and a railroad that once connected the two Koreas.Unification Minister Kim Yeon-chul also said the individual or independent tourism proposal does not violate sanctions, and that the United States and South Korea ""agreed"" the policy does not break international law, according to the report.RELATED North Korea slams Scarlett O'Hara for 'bourgeois' motives",https://www.upi.com/Top_News/World-News/2020/02/18/North-Korea-health-minister-reports-zero-COVID-19-cases/2951581950508/?upi_ss=coronavirus
